zu_zahlender_zins,darlehenssumme,rueckzahldauer,einkommen_monat,haus,oeffentliche_mahnverfahren_10_Jahre,kreditanfrage_6_monate,offene_forderungen,anzahl_kredite,ratio_schulden_zu_einkommen,monatliches_payment,investoren,investment_freunde,ausfall
0.129,10000,36,5583.333333,True,0,3,1,8,0.09,336.46,250,50.0,1
0.2932,4000,36,6666.666667,False,0,0,0,1,0.03,168.32,56,0.0,0
0.1385,4000,36,3750.0,False,0,2,0,8,0.12,95.44,149,0.0,0
0.15,1000,36,250.0,False,4,1,4,2,0.21,34.67,8,0.0,1
0.179,2000,36,4166.666667,False,0,0,4,6,0.12,72.2,70,100.0,0
0.3177,4000,36,3750.0,False,0,0,0,6,0.33,173.71,65,0.0,0
0.2599,10000,36,10000.0,False,0,0,0,10,0.29,402.85,21,0.0,0
0.12,6500,36,6666.666667,True,0,0,0,21,0.33,215.89,179,0.0,1
0.1565,1000,36,4166.666667,False,0,5,0,5,0.13,34.98,70,0.0,0
0.2859,2000,36,4750.0,False,0,0,1,7,0.24,83.37,1,0.0,0
0.111,6000,36,8333.333333,True,1,0,0,24,0.14,196.72,53,0.0,0
0.35,1675,36,5166.666667,False,1,1,0,6,0.16,75.77,36,0.0,1
0.322,5000,36,4000.0,False,0,0,0,13,0.4,218.33,79,0.0,0
0.35,1500,36,2500.0,False,0,1,0,8,0.3,65.74,23,0.0,0
0.3285,8500,36,1500.0,True,0,0,3,2,0.33,374.23,106,50.0,1
0.3177,4000,36,6666.666667,True,0,1,0,16,0.48,173.71,26,0.0,0
0.16,16800,36,5088.75,True,0,1,0,14,0.45,590.64,282,0.0,0
0.287,6300,60,4500.0,True,0,1,0,14,0.31,198.82,105,0.0,0
0.155,6200,36,2400.0,False,0,1,0,6,0.25,216.45,127,0.0,1
0.0695,1000,36,6500.0,True,0,1,0,19,0.03,30.85,44,0.0,0
0.2599,6000,36,5833.333333,True,0,0,0,12,0.31,241.71,8,0.0,0
0.225,5000,36,2082.916667,True,0,3,0,2,0.23,181.13,84,0.0,0
0.15,9750,36,5606.083333,True,1,0,0,25,0.62,337.99,274,0.0,1
0.1902,2500,36,8333.333333,False,0,1,0,4,0.16,91.67,44,0.0,0
0.22,4000,36,3250.0,True,2,9,1,4,0.26,152.76,54,0.0,0
0.1679,3000,36,3333.333333,False,6,1,3,2,0.03,106.64,71,0.0,1
0.2579,10000,60,3333.333333,False,0,0,0,6,0.22,298.16,1,0.0,0
0.3177,4000,36,3333.333333,False,0,3,0,3,0.3,173.71,53,0.0,0
0.1875,4000,36,5416.666667,False,0,0,0,2,0.14,146.12,272,0.0,1
0.35,5000,36,3541.666667,False,0,4,0,13,0.2,226.18,93,0.0,0
0.1525,4000,36,3583.333333,True,0,1,0,9,0.2,139.15,118,0.0,1
0.085,7000,36,3004.166667,True,0,0,0,5,0.08,220.97,223,0.0,0
0.1224,2000,12,8000.0,False,0,0,0,11,0.11,0.0,47,0.0,0
0.29,3500,36,6333.333333,True,0,8,8,8,0.17,146.67,42,0.0,1
0.1199,20886,60,29166.666667,True,0,1,0,10,0.08,464.5,348,0.0,0
0.1254,12000,36,4666.666667,True,0,0,0,9,0.21,401.67,151,0.0,0
0.35,3000,36,2500.0,True,1,7,0,16,0.53,135.71,23,0.0,0
0.28,4800,36,1762.666667,False,1,0,6,5,0.3,179.17,52,165.0,0
0.3199,4000,36,7708.333333,True,0,2,0,10,0.37,174.2,61,0.0,0
0.27,1500,36,666.666667,False,1,2,0,5,0.18,61.24,50,0.0,0
0.14,11000,36,3333.333333,True,0,2,0,6,0.29,375.95,120,0.0,0
0.05,1000,36,3166.666667,False,0,3,2,6,0.2,0.0,1,1000.0,0
0.145,10000,36,10416.666667,True,1,2,0,14,0.2,344.21,227,200.0,0
0.1262,9980,36,7083.333333,True,0,0,0,7,0.09,334.44,106,0.0,0
0.2699,15000,36,13750.0,True,0,3,0,5,0.23,612.3,60,0.0,0
0.1768,7500,36,10000.0,True,1,0,0,27,0.19,269.94,18,0.0,0
0.175,17000,36,7000.0,True,0,5,0,9,0.17,610.34,155,0.0,1
0.0924,16000,36,9641.666667,False,0,1,0,8,0.16,510.58,295,0.0,0
0.3199,7000,36,6416.666667,True,0,1,0,11,0.34,304.84,76,0.0,0
0.1899,13000,36,10833.333333,False,0,1,0,11,0.19,476.46,55,0.0,0
0.2099,12500,36,16666.666667,True,0,4,0,2,0.08,470.87,196,0.0,0
0.092,5000,36,4166.666667,False,0,0,0,12,0.42,159.46,200,213.35,0
0.0805,1000,36,416.666667,False,0,1,0,2,0.21,31.36,35,102.43,0
0.1945,1000,36,3960.333333,True,0,3,1,8,0.17,36.88,13,0.0,0
0.32,2600,36,4083.333333,False,1,6,2,11,0.27,113.24,62,0.0,1
0.134,5000,36,3333.333333,True,0,0,1,13,0.23,169.43,94,0.0,0
0.061,3350,36,3500.0,False,0,1,0,9,0.18,102.07,104,0.0,0
0.247,7500,36,2597.75,False,0,1,2,4,0.54,297.01,135,0.0,1
0.165,25000,36,8333.333333,True,1,12,0,12,0.38,855.77,389,0.0,0
0.0899,3000,36,10833.333333,False,0,2,0,8,0.12,95.39,41,0.0,0
0.35,7000,36,9333.333333,True,1,8,1,14,0.21,316.65,29,0.0,1
0.13,4000,36,9166.666667,True,0,2,0,9,0.07,134.78,50,0.0,0
0.3199,4000,36,3333.333333,False,0,2,0,5,0.18,174.2,58,0.0,1
0.2199,3610,36,5333.333333,True,1,0,6,3,0.09,137.85,56,0.0,1
0.135,7000,36,5166.666667,True,0,0,0,4,0.18,237.55,174,0.0,0
0.3199,4000,36,2553.75,False,0,1,0,5,0.32,174.2,8,0.0,1
0.1795,7000,36,4416.666667,False,0,0,0,11,0.24,252.89,131,0.0,0
0.3199,7500,36,3833.333333,True,0,6,0,17,0.22,326.62,92,0.0,0
0.1414,3000,36,1554.25,False,1,0,0,5,0.27,102.74,46,0.0,0
0.1926,4000,36,4333.333333,True,1,1,7,5,0.2,58.62,54,0.0,0
0.3127,4000,36,10416.666667,True,1,3,1,6,0.06,172.6,104,0.0,0
0.25,2500,36,2750.0,True,2,6,20,13,0.1,99.4,25,0.0,1
0.1899,9500,36,5416.666667,True,0,3,0,11,0.14,348.18,163,0.0,0
0.2918,15000,36,4166.666667,True,0,0,0,19,0.6,630.06,171,0.0,0
0.2368,7500,36,12166.666667,True,0,0,0,13,0.27,282.39,94,0.0,0
0.131,3500,36,6966.666667,True,2,1,0,5,0.06,0.0,147,508.67,0
0.1515,3000,36,2693.0,False,0,2,0,6,0.33,104.22,58,0.0,1
0.197,3500,60,3333.333333,True,0,2,0,11,0.25,92.15,1,0.0,0
0.0958,2000,12,3381.0,False,0,1,0,5,0.18,175.44,39,0.0,1
0.2,1750,36,3640.0,False,0,8,0,14,0.14,65.04,101,0.0,0
0.0839,20000,36,8750.0,False,0,0,0,5,0.1,630.33,146,0.0,0
0.0909,7500,36,2825.0,True,0,1,0,6,0.16,238.81,287,0.0,0
0.155,4300,36,4583.333333,False,0,0,0,9,0.25,146.02,70,0.0,0
0.0925,3000,36,6250.0,True,0,1,0,10,0.1,95.75,155,0.0,0
0.3127,4000,36,10833.333333,False,0,1,1,3,0.02,172.6,3,0.0,0
0.2511,10000,36,2916.666667,False,0,4,0,4,0.43,398.18,198,0.0,0
0.0665,3000,36,3666.666667,True,0,1,0,8,0.12,92.15,105,0.0,0
0.35,5000,36,2398.916667,True,0,15,1,9,0.76,226.18,29,0.0,1
0.2499,7500,36,6547.833333,False,1,1,0,3,0.13,298.16,36,0.0,0
0.28,1300,36,1860.166667,True,1,3,0,4,0.09,0.0,68,0.0,0
0.2019,8500,36,2500.0,False,0,0,0,8,0.46,316.71,126,0.0,0
0.139,4000,36,7083.333333,True,0,2,0,5,0.12,136.52,68,0.0,1
0.29,4669,36,2281.583333,True,0,10,3,1,0.09,195.66,41,200.0,1
0.0799,4000,36,5000.0,True,0,0,0,11,0.11,125.33,84,0.0,0
0.1901,13180,36,5327.5,True,0,0,0,11,0.5,483.19,135,0.0,0
0.1399,15000,36,10000.0,True,1,2,0,13,0.15,512.59,301,0.0,0
0.2151,10000,60,4000.0,False,0,0,0,6,0.21,273.41,2,0.0,0
0.2199,8500,60,4583.333333,False,2,2,0,16,0.18,234.71,96,0.0,0
0.1768,5500,36,4250.0,False,0,0,2,15,0.08,197.96,53,0.0,0
0.2124,25000,60,8625.0,True,0,0,0,13,0.34,679.71,31,0.0,0
0.19,1200,36,2500.0,False,1,1,0,6,0.37,43.99,62,0.0,1
0.3177,4000,36,3800.0,False,0,2,0,5,0.27,173.71,32,0.0,1
0.1799,9000,36,6000.0,True,0,3,1,12,0.12,325.33,22,0.0,0
0.35,2000,36,3750.0,False,1,0,0,10,0.11,90.47,34,0.0,0
0.15,3500,36,6083.333333,True,1,2,1,7,0.14,121.33,131,0.0,0
0.3032,4000,60,9166.666667,True,0,2,0,21,0.26,130.2,33,0.0,0
0.3149,7500,36,960.416667,False,0,2,0,7,0.47,324.54,119,0.0,0
0.23,5000,36,1666.666667,False,0,1,0,2,0.22,193.55,89,50.0,0
0.3199,4000,36,3250.0,True,0,0,0,22,0.97,174.2,49,0.0,0
0.1864,4000,36,2500.0,True,1,2,0,12,0.46,145.9,1,0.0,1
0.1149,3500,36,5833.333333,True,0,0,1,20,0.16,115.4,106,0.0,0
0.1074,12000,36,7000.0,True,0,0,0,6,0.16,391.39,167,0.0,0
0.1576,2000,12,5000.0,False,0,2,0,4,0.11,181.23,26,0.0,0
0.1845,15000,60,3750.0,True,0,1,0,10,0.27,384.58,316,0.0,1
0.3177,4000,36,6250.0,True,0,0,0,13,0.27,173.71,65,0.0,1
0.21,2000,36,2660.0,True,1,0,0,4,0.05,75.35,37,0.0,1
0.1279,2000,12,4166.666667,False,0,0,1,3,0.06,178.44,19,0.0,0
0.1029,7100,36,5000.0,False,0,0,0,13,0.3,230.06,121,0.0,0
0.2099,13000,60,4000.0,False,0,0,0,6,0.14,351.62,56,0.0,1
0.165,10000,36,5416.666667,False,2,0,0,13,0.22,354.04,184,0.0,1
0.31,3500,36,4450.333333,False,0,2,0,9,0.34,0.0,89,0.0,0
0.1045,7499,36,5432.0,False,0,0,0,10,0.31,243.56,164,0.0,0
0.22,3000,36,5416.666667,False,0,1,0,5,0.27,114.57,78,0.0,0
0.2346,9500,36,5416.666667,False,1,0,0,12,0.28,370.02,20,0.0,0
0.2398,15000,60,4499.333333,True,0,0,0,20,0.34,431.35,142,0.0,0
0.2997,5000,60,4166.666667,False,1,2,0,9,0.16,161.67,51,0.0,0
0.29,3500,36,2500.0,False,1,8,1,7,0.26,146.67,47,0.0,1
0.2492,4000,36,9166.666667,True,0,1,1,23,0.36,158.87,9,0.0,0
0.36,1500,36,3895.833333,False,0,1,0,2,0.03,68.71,11,971.17,0
0.163,5000,36,2833.333333,True,0,4,0,6,0.1,176.53,186,0.0,0
0.3177,4000,36,3416.666667,False,0,3,1,3,0.34,173.71,79,0.0,1
0.1486,4500,60,6000.0,False,1,5,0,5,0.04,106.72,35,0.0,0
0.1035,6000,36,4000.0,True,0,0,0,15,0.4,194.59,186,0.0,0
0.2449,3500,36,4433.833333,True,0,0,0,20,0.22,138.22,6,0.0,0
0.2995,3500,36,2979.583333,False,0,1,7,13,0.34,148.48,41,0.0,1
0.3177,4000,36,583.333333,False,1,2,0,3,0.53,173.71,23,0.0,1
0.135,2000,36,2083.333333,False,0,1,0,4,0.17,67.87,26,0.0,0
0.1619,2500,36,3230.916667,False,1,0,0,10,0.3,88.13,43,0.0,0
0.1699,15000,60,8750.0,True,0,0,0,8,0.26,372.71,1,0.0,0
0.23,3500,36,4333.333333,False,1,1,1,3,0.14,135.48,40,0.0,1
0.222,15000,60,2367.75,False,0,0,0,21,1.19,415.99,71,0.0,0
0.3295,2000,36,7175.0,False,0,1,2,3,0.12,0.0,46,0.0,0
0.1449,10000,36,8666.666667,False,0,0,0,6,0.11,344.16,84,0.0,0
0.25,1400,36,8333.333333,False,0,11,0,9,0.09,54.61,46,0.0,0
0.322,5500,36,4583.333333,False,0,0,0,4,0.19,240.16,160,0.0,0
0.1515,6000,36,13333.333333,True,0,1,0,14,0.16,208.43,148,0.0,0
0.3149,6250,36,2791.666667,False,0,2,0,7,0.24,270.44,79,0.0,0
0.0825,10000,36,9333.333333,False,0,0,0,10,0.08,314.52,297,0.0,0
0.2552,3000,36,6666.666667,True,0,0,0,9,0.25,120.11,2,0.0,0
0.1755,6000,36,4000.0,False,0,2,0,10,0.22,215.56,176,0.0,0
0.2775,4500,36,10000.0,True,0,0,0,12,0.33,185.53,66,0.0,0
0.1899,10684,60,3916.666667,False,0,0,0,7,0.21,277.08,215,0.0,0
0.3415,5000,36,5833.333333,False,0,1,0,8,0.31,223.78,222,0.0,1
0.275,1500,36,6000.0,False,0,0,0,11,0.28,61.64,29,0.0,0
0.21,25000,36,13669.416667,True,0,11,1,10,0.23,941.88,489,0.0,1
0.0825,15000,36,6416.666667,True,0,0,0,6,0.15,471.78,400,0.0,1
0.2795,3500,36,4583.333333,True,0,0,0,9,0.1,144.68,107,0.0,0
0.124,15000,36,2750.0,False,0,0,0,9,0.28,501.09,386,0.0,1
0.155,7500,36,3083.333333,False,0,1,0,7,0.27,261.83,226,0.0,1
0.2599,7000,36,2000.0,False,0,1,0,5,0.35,282.0,106,0.0,0
0.1295,6000,36,6333.333333,False,0,0,0,6,0.16,202.02,159,0.0,0
0.3177,4000,36,4050.0,True,1,1,1,8,0.23,173.71,15,0.0,1
0.09,1500,36,4708.0,False,0,0,0,2,0.02,47.7,60,0.0,0
0.08,5000,36,10000.0,True,0,0,0,5,0.02,156.68,81,0.0,0
0.1515,9000,36,2500.0,False,0,0,0,7,0.35,312.65,278,0.0,0
0.2899,10000,60,7916.666667,True,0,1,0,8,0.26,317.36,143,0.0,0
0.35,2000,36,2583.333333,False,0,0,0,4,0.25,90.47,16,0.0,0
0.11,3125,36,5625.0,True,0,3,0,12,0.12,102.31,128,75.0,0
0.1458,1800,36,8166.666667,False,1,0,4,3,0.12,62.03,85,500.0,0
0.27,2500,36,4250.0,False,1,5,0,15,0.5,28.41,108,0.0,0
0.155,5000,36,1333.333333,False,0,0,0,7,0.4,174.55,134,0.0,0
0.139,5000,36,5000.0,True,0,0,0,9,0.21,170.65,65,0.0,0
0.115,10000,36,13916.666667,True,0,4,0,13,0.14,329.76,121,0.0,1
0.2624,11000,60,2000.0,False,0,0,4,5,0.4,330.91,134,0.0,1
0.3199,4500,36,1750.0,False,0,2,0,8,0.41,195.97,49,0.0,1
0.2375,10000,36,5000.0,True,0,1,0,10,0.25,391.02,101,0.0,0
0.149,10000,36,10000.0,True,1,1,0,6,0.16,346.16,255,0.0,0
0.1515,7450,36,2750.0,False,1,1,0,5,0.21,258.8,144,0.0,1
0.3177,4000,36,7166.666667,True,0,1,1,5,0.18,173.71,4,0.0,1
0.35,1000,36,2250.0,False,1,2,0,15,0.44,45.24,14,0.0,0
0.13,10000,36,2500.0,True,0,2,0,5,0.2,336.94,180,0.0,1
0.07,4000,36,5250.0,False,0,0,0,5,0.05,123.51,180,0.0,0
0.07,3000,36,4683.333333,False,0,0,0,4,0.03,92.63,78,0.0,0
0.1089,8000,36,6748.5,True,0,0,0,10,0.18,261.49,268,0.0,0
0.112,13000,36,2416.666667,False,0,0,0,2,0.23,426.84,224,0.0,0
0.195,4750,36,1333.333333,False,0,0,0,5,0.33,175.32,72,0.0,0
0.2,1300,36,2000.0,False,0,1,0,4,0.17,48.31,18,0.0,0
0.092,1500,36,166.666667,False,0,0,0,2,0.38,47.84,62,0.0,0
0.0974,3500,36,7083.333333,False,1,0,1,5,0.08,112.51,43,0.0,0
0.32,2500,36,2833.333333,True,3,7,8,7,0.13,108.89,10,0.0,0
0.2359,15000,60,3690.0,True,1,1,1,3,0.19,427.96,272,0.0,0
0.159,8500,36,6416.666667,True,0,10,1,18,0.22,298.42,121,0.0,0
0.2199,15000,36,8000.0,True,1,4,2,14,0.13,572.78,11,0.0,0
0.35,3000,36,8750.0,True,0,5,0,14,0.24,135.71,35,0.0,1
0.1095,2000,36,4500.0,False,2,0,0,0,0.01,0.0,59,0.0,0
0.35,2000,36,7500.0,True,0,12,0,8,0.11,90.47,17,0.0,0
0.1499,10000,36,4166.666667,True,0,0,0,8,0.37,346.6,223,0.0,0
0.29,3000,36,5000.0,True,1,3,1,15,0.22,125.72,47,0.0,0
0.148,9999,36,5221.333333,False,0,1,0,6,0.11,338.63,344,0.0,0
0.169,2800,36,6250.0,False,0,2,21,2,0.03,99.69,44,0.0,1
0.0724,8000,36,18750.0,True,0,1,0,5,0.03,247.9,111,0.0,0
0.1515,15000,36,7416.666667,True,0,1,0,5,0.17,521.08,428,0.0,1
0.1072,10000,12,5416.666667,True,0,0,0,13,0.52,882.51,119,0.0,0
0.1399,12000,36,3750.0,False,0,1,0,3,0.14,410.07,171,0.0,0
0.1774,2200,36,4166.666667,False,0,0,0,6,0.12,79.25,3,0.0,0
0.2346,12000,36,2416.666667,False,0,0,0,9,0.35,467.4,109,0.0,0
0.295,3000,36,4416.666667,False,1,0,0,5,0.07,126.53,63,0.0,0
0.162,5500,36,4333.333333,False,1,1,0,8,0.2,193.91,14,0.0,0
0.3,1000,36,5791.666667,False,1,4,1,6,0.25,42.45,13,0.0,0
0.25,1600,36,375.0,False,0,0,0,4,0.81,63.62,9,0.0,1
0.3124,7800,36,7500.0,True,0,0,0,15,0.37,336.44,52,0.0,0
0.1945,15000,36,8750.0,True,0,4,0,3,0.08,553.26,503,0.0,1
0.0945,1000,36,6354.25,True,1,2,0,12,0.16,32.01,43,0.0,1
0.2188,1500,36,4583.333333,False,0,1,1,7,0.15,57.19,35,0.0,0
0.3199,6302,36,5416.666667,True,0,4,0,2,0.09,274.44,98,0.0,0
0.0655,10000,36,6916.666667,False,0,0,0,10,0.06,306.72,186,0.0,0
0.1949,10000,36,10000.0,True,0,1,0,5,0.17,369.04,135,1500.0,0
0.13,2750,36,3333.333333,False,0,0,1,0,0.03,92.66,138,0.0,0
0.26,1500,36,3029.0,False,0,1,1,7,0.17,60.44,25,0.0,0
0.0974,3000,36,5166.666667,True,0,1,0,4,0.05,96.44,39,0.0,0
0.2866,2000,36,3750.0,False,0,0,6,2,0.12,83.44,27,0.0,0
0.1485,8600,36,4876.833333,False,0,0,0,4,0.3,297.49,282,0.0,0
0.162,7500,36,3416.666667,False,0,0,0,11,0.37,264.42,162,0.0,0
0.0945,10000,36,2750.0,True,0,1,0,11,0.3,320.1,522,0.0,0
0.2492,12000,36,9583.333333,False,1,1,0,6,0.22,476.61,1,0.0,1
0.1115,4000,36,6000.0,True,1,1,0,5,0.04,131.24,99,0.0,0
0.35,4200,36,3333.333333,True,0,1,0,5,0.21,189.99,62,0.0,0
0.1774,13190,36,9166.666667,True,0,2,0,11,0.44,475.14,27,0.0,0
0.3304,4000,60,3000.0,False,0,2,2,10,0.29,136.98,74,0.0,1
0.1439,10000,36,19166.666667,True,0,0,0,14,0.22,337.36,169,0.0,0
0.1902,2500,36,5833.333333,True,0,5,0,13,0.28,91.67,46,0.0,0
0.3149,4000,36,2750.0,True,0,1,0,14,0.83,173.09,17,0.0,0
0.19,7500,36,8333.333333,True,1,0,1,6,0.03,274.92,8,3000.0,0
0.1359,25000,36,7916.666667,True,0,1,0,11,0.26,849.47,1,0.0,0
0.109,4500,36,4742.333333,False,0,1,0,7,0.28,147.11,121,0.0,1
0.3127,4000,36,4612.166667,True,0,5,0,7,0.25,172.6,7,0.0,0
0.183,6000,36,4083.333333,False,1,6,0,6,0.3,216.2,105,0.0,0
0.103,3000,36,4711.0,False,0,1,0,10,0.13,97.22,132,0.0,0
0.1148,25000,36,15950.666667,True,0,2,0,16,0.16,824.16,329,0.0,0
0.21,15000,36,3307.75,True,0,10,0,17,0.27,565.13,140,0.0,1
0.2003,1500,36,4666.666667,False,1,0,2,6,0.09,55.77,48,0.0,0
0.275,5000,36,4750.0,False,0,4,0,15,0.23,205.47,128,0.0,1
0.2629,5000,60,8333.333333,True,1,2,0,3,0.27,150.56,1,0.0,0
0.1515,5000,36,3333.333333,False,0,1,1,5,0.29,170.7,167,0.0,0
0.3177,4000,36,5833.333333,False,1,6,1,6,0.22,173.71,41,0.0,0
0.15,1900,36,2583.333333,False,0,1,0,7,0.39,65.86,89,0.0,1
0.1768,2500,36,4166.666667,False,1,1,0,6,0.16,89.98,51,0.0,0
0.2398,17500,60,7916.666667,True,0,2,0,9,0.27,503.24,181,0.0,0
0.179,9443,60,1958.333333,False,0,0,0,2,0.14,239.28,92,0.0,0
0.35,2000,36,833.333333,False,0,5,1,9,1.02,90.47,17,0.0,1
0.12,5000,36,3333.333333,True,0,6,0,7,0.2,166.07,185,0.0,1
0.177,7500,36,9500.0,True,2,1,0,6,0.11,270.02,188,0.0,1
0.105,14000,36,10833.333333,True,0,1,0,14,0.17,455.03,461,500.0,0
0.105,4500,36,4166.666667,True,0,1,0,8,0.17,146.26,46,0.0,0
0.092,6000,36,3750.0,True,0,1,0,12,0.18,191.36,185,0.0,0
0.157,15000,36,2800.0,True,1,2,1,3,0.24,525.14,252,0.0,1
0.2499,15000,60,16666.666667,True,0,1,0,19,0.32,440.18,147,0.0,0
0.2204,2500,36,2333.333333,True,1,1,0,3,0.15,95.53,35,0.0,1
0.103,6000,36,3583.333333,False,0,0,0,10,0.17,194.45,262,0.0,0
0.127,23500,36,13333.333333,True,0,2,1,6,0.08,788.42,127,0.0,0
0.3395,3000,36,5000.0,True,0,1,1,9,0.1,128.4,62,0.0,0
0.2015,15000,60,4125.0,False,0,0,0,14,0.23,398.66,19,0.0,0
0.28,2555,36,5000.0,False,0,13,9,9,0.12,105.68,44,0.0,0
0.35,2500,36,5083.333333,True,0,2,0,16,0.29,113.09,30,0.0,1
0.2333,2000,60,2760.0,False,0,0,0,5,0.16,56.76,33,0.0,0
0.3149,4000,36,3016.666667,False,0,0,0,12,0.52,173.09,16,0.0,0
0.2635,3000,36,2500.0,False,0,0,0,6,0.25,121.43,111,0.0,0
0.1695,15000,36,7000.0,True,0,1,2,8,0.21,534.42,281,0.0,0
0.1099,7000,36,2700.0,False,0,0,0,8,0.34,229.14,131,0.0,0
0.295,7500,36,5666.666667,True,1,0,0,4,0.07,316.34,90,0.0,0
0.3177,4000,36,10000.0,True,0,2,0,21,0.3,173.71,60,0.0,0
0.2635,2000,36,2083.333333,False,0,0,0,7,0.22,80.95,65,0.0,0
0.2195,3100,36,7855.833333,True,0,1,0,12,0.19,118.31,101,0.0,0
0.2712,4000,36,5166.666667,False,1,3,0,3,0.19,163.56,61,0.0,0
0.2499,7000,36,7972.5,True,0,0,2,7,0.16,278.28,29,0.0,0
0.2249,7682,60,6666.666667,False,0,0,0,12,0.24,214.32,142,0.0,0
0.3177,4000,36,19166.666667,True,0,7,0,10,0.15,173.71,53,0.0,0
0.2804,10000,60,2500.0,True,0,0,0,5,0.25,311.6,22,0.0,0
0.2305,2000,36,3750.0,False,0,1,1,10,0.25,77.47,25,0.0,1
0.0625,8000,36,4166.666667,True,0,0,0,5,0.13,244.28,185,0.0,0
0.2118,15000,60,8333.333333,True,0,4,0,6,0.12,407.32,24,0.0,0
0.295,5200,36,3041.666667,True,0,1,0,8,0.57,141.33,63,0.0,0
0.35,6000,36,2083.333333,True,1,0,0,10,0.4,271.42,67,0.0,0
0.0995,15000,36,7375.0,True,0,1,0,6,0.08,470.57,418,0.0,0
0.2799,1800,36,4333.333333,False,2,3,1,6,0.07,74.44,39,50.0,1
0.3177,4000,36,3364.666667,True,1,1,0,2,0.07,173.71,59,0.0,1
0.1525,13000,36,2500.0,True,0,4,0,14,0.47,446.04,217,0.0,0
0.2148,12000,36,5000.0,True,1,1,0,7,0.22,455.06,178,0.0,1
0.104,6200,36,2333.333333,True,0,0,0,3,0.14,201.22,232,0.0,0
0.23,10000,36,7660.416667,True,0,5,0,15,0.3,387.1,79,0.0,1
0.3177,2000,36,3500.0,True,0,1,0,10,0.16,86.85,29,0.0,1
0.235,5500,36,21165.083333,True,4,2,3,3,0.07,214.34,102,0.0,1
0.1045,4000,36,2833.333333,True,0,0,0,10,0.24,129.92,95,0.0,0
0.1995,9800,36,1560.0,False,1,2,0,7,0.69,363.95,166,0.0,0
0.11,9000,36,5000.0,True,1,0,0,14,0.17,280.97,360,0.0,0
0.1375,19500,36,2166.666667,False,0,1,0,7,0.69,664.1,514,650.0,0
0.2199,3500,36,9333.333333,True,0,1,0,11,0.17,133.65,36,0.0,0
0.3177,3000,36,2908.333333,False,0,6,0,4,0.13,130.28,43,0.0,1
0.2125,7900,36,7250.0,True,1,0,0,7,0.27,298.65,134,550.0,0
0.07,2000,36,3376.583333,True,0,0,0,12,0.17,61.75,90,0.0,0
0.2346,5000,36,9100.666667,True,0,2,0,8,0.14,194.75,77,0.0,0
0.135,5000,36,3750.0,False,1,1,0,3,0.18,169.68,115,0.0,0
0.1918,3500,36,2833.333333,False,0,2,2,3,0.21,128.61,68,0.0,0
0.19,23000,36,17083.333333,True,0,4,0,15,0.2,843.09,241,0.0,1
0.169,1000,36,5833.333333,True,0,4,0,5,0.08,35.6,89,0.0,0
0.1769,25000,60,8333.333333,True,0,1,0,21,0.23,630.63,1,0.0,0
0.219,15000,36,7916.666667,True,0,3,0,11,0.24,572.08,385,0.0,0
0.237,4000,36,2100.0,True,0,2,1,7,0.13,151.13,63,0.0,0
0.2399,2000,36,2750.0,False,1,1,0,11,0.28,78.46,50,0.0,1
0.1899,7000,36,4000.0,False,0,0,0,1,0.13,256.56,33,0.0,0
0.21,5100,36,2922.833333,False,0,3,2,4,0.27,192.14,168,0.0,0
0.2699,11500,36,5166.666667,True,0,2,0,8,0.17,469.43,68,0.0,0
0.1989,6010,36,1833.333333,False,0,0,0,6,0.21,223.02,115,0.0,0
0.3177,4000,36,4264.0,False,0,2,1,6,0.26,173.71,73,0.0,0
0.35,1500,36,3958.333333,False,1,5,0,10,0.38,67.85,15,0.0,1
0.22,1400,36,2666.666667,True,0,2,3,24,0.32,53.47,13,0.0,1
0.2399,2500,36,4583.333333,False,1,0,0,8,0.25,98.07,50,0.0,0
0.2492,4800,36,3583.333333,True,1,2,0,7,0.18,190.64,101,0.0,0
0.3199,7500,36,6.083333,True,0,0,0,2,10.01,326.62,104,0.0,1
0.143,1000,36,2333.333333,False,1,1,0,8,0.18,34.32,15,0.0,0
0.2599,12000,36,8833.333333,True,0,1,0,11,0.18,483.42,257,0.0,0
0.0945,8250,36,7600.0,True,0,0,0,9,0.14,264.08,343,0.0,0
0.295,7500,36,10833.333333,True,0,1,0,10,0.12,316.34,80,0.0,1
0.35,5000,36,5261.916667,True,0,3,0,14,0.41,220.5,57,0.0,0
0.15,6000,36,4583.333333,False,0,2,0,3,0.05,207.99,75,0.0,0
0.328,2000,36,2145.833333,False,0,0,0,6,0.3,88.0,67,0.0,1
0.3177,4000,36,916.666667,False,0,1,0,3,0.29,173.71,73,0.0,1
0.3058,2800,36,11666.666667,False,1,1,1,17,0.1,119.76,41,0.0,0
0.2099,7500,60,4666.666667,True,0,2,0,5,0.17,202.86,68,0.0,0
0.2205,2500,36,4166.666667,False,1,1,3,5,0.17,95.54,8,0.0,0
0.102,10000,36,5000.0,False,0,0,0,8,0.37,318.45,319,0.0,0
0.0955,6900,36,4583.333333,True,0,0,0,3,0.1,221.19,135,0.0,0
0.22,1750,36,4250.0,True,3,2,5,5,0.07,66.83,23,0.0,1
0.274,8000,36,11166.666667,True,0,3,0,11,0.13,328.32,313,0.0,0
0.1169,20000,36,9666.666667,True,0,3,1,14,0.24,661.33,483,0.0,0
0.2599,2500,36,2000.0,False,0,1,1,6,0.18,100.71,10,0.0,1
