,zu_zahlender_zins,darlehenssumme,kreditsumme,einkommen_monat,haus,oeffentliche_mahnverfahren_10_Jahre,kreditanfrage_6_monate,offene_forderungen,anzahl_kredite,ratio_schulden_zu_einkommen,monatliches_payment,investoren,investment_freunde,ausfall
1288,0.249,3001,36,11250.0,True,0,4,3,7,0.17,119.16,97,0.0,1
1289,0.3177,3000,36,4166.666667,True,1,1,0,8,0.35,130.28,23,0.0,1
1290,0.261,2500,60,7916.666667,False,0,2,2,2,0.05,75.0,8,0.0,0
1291,0.21,10100,36,2833.333333,False,0,1,0,4,0.27,380.52,174,0.0,0
1292,0.3149,7500,36,2600.0,False,1,0,1,3,0.38,324.54,5,0.0,0
1293,0.2379,2000,36,1666.666667,False,0,0,0,6,0.14,78.25,2,0.0,0
1294,0.1999,2700,36,2333.333333,False,0,0,0,8,0.12,98.15,121,0.0,0
1295,0.3199,4000,36,5632.333333,True,0,0,3,11,0.34,174.2,58,0.0,0
1296,0.1,3947,36,8750.0,True,0,4,0,15,0.3,127.36,63,0.0,0
1297,0.165,9500,36,4250.0,True,1,1,1,4,0.25,336.34,179,0.0,0
1298,0.1795,12000,36,2870.833333,True,0,1,0,8,0.49,433.53,266,0.0,1
1299,0.2099,2000,36,2916.666667,True,0,3,0,5,0.16,75.34,34,0.0,0
1301,0.3209,1000,36,4166.666667,False,1,6,1,14,0.16,43.6,22,0.0,0
1302,0.0628,2000,12,7500.0,True,0,2,0,8,0.08,172.39,23,0.0,0
1303,0.2699,7000,36,9000.0,True,0,0,0,10,0.25,285.74,132,0.0,0
1304,0.35,2000,36,5166.666667,False,1,3,0,6,0.07,90.47,40,0.0,0
1305,0.1151,5000,36,3333.333333,False,0,1,0,2,0.15,164.9,79,0.0,0
1306,0.24,2000,36,2391.666667,False,1,4,1,3,0.12,78.47,12,0.0,1
1307,0.127,12500,36,8083.333333,False,0,0,0,6,0.06,419.37,52,0.0,0
1309,0.18,6000,36,4850.5,True,0,6,0,9,0.22,216.91,193,0.0,1
1310,0.082,6001,36,3694.5,True,0,1,0,2,0.06,187.05,88,0.0,0
1311,0.1619,13000,36,6666.666667,True,0,0,0,13,0.26,458.26,65,0.0,0
1312,0.1515,15000,36,7487.416667,True,0,0,0,10,0.24,0.0,327,0.0,0
1313,0.1125,8000,36,848.0,False,0,0,0,10,0.42,262.86,98,50.0,1
1314,0.1594,1500,36,200.0,False,1,0,0,2,0.31,52.69,58,0.0,0
1315,0.2672,3500,60,3500.0,False,0,0,0,5,0.23,106.29,7,0.0,0
1316,0.275,4500,36,3666.666667,True,0,3,0,13,0.43,184.92,102,0.0,0
1317,0.0961,15750,60,11250.0,True,0,0,0,8,0.17,331.63,324,0.0,0
1318,0.29,2600,36,8958.333333,False,2,6,5,10,0.17,108.95,33,0.0,1
1319,0.2489,13000,60,3333.333333,False,0,1,0,6,0.44,380.73,155,0.0,1
1322,0.09,4000,36,6166.666667,False,0,0,0,3,0.04,127.2,102,0.0,0
1323,0.09,4000,36,5000.0,True,0,2,0,7,0.1,127.2,126,0.0,0
1324,0.27,3500,36,2236.0,False,0,1,0,3,0.35,142.89,180,100.0,0
1325,0.13,15000,36,5325.0,True,0,8,1,7,0.43,505.41,230,0.0,0
1326,0.191,16646,36,3750.0,True,0,3,0,5,0.37,611.02,387,0.0,0
1327,0.1407,11000,36,5416.666667,True,0,3,0,13,0.21,376.33,112,0.0,1
1328,0.0735,6500,12,6416.666667,True,0,0,0,14,0.34,563.47,87,0.0,0
1329,0.1613,14500,36,10416.666667,True,1,2,0,6,0.06,510.71,411,0.0,1
1330,0.1749,2200,12,3250.0,False,0,1,0,8,0.45,201.16,43,0.0,0
1331,0.1599,7000,36,2500.0,False,0,1,0,2,0.15,246.06,121,0.0,1
1333,0.2725,6000,36,4666.666667,False,0,1,0,27,0.3,245.76,188,0.0,0
1334,0.1399,4000,36,1500.0,False,0,3,0,2,0.22,114.55,85,0.0,0
1335,0.115,20000,36,7833.333333,True,0,1,0,7,0.17,651.82,355,0.0,0
1336,0.3199,5546,36,5916.666667,True,1,2,0,6,0.18,241.54,74,0.0,0
1337,0.3199,7500,36,4000.0,True,0,0,0,7,0.31,326.62,107,0.0,1
1338,0.2699,10000,36,5333.333333,True,0,1,0,12,0.43,408.2,8,0.0,0
1339,0.3199,4000,36,2766.666667,False,0,0,0,6,0.34,174.2,44,0.0,0
1340,0.1576,4488,12,1250.0,False,0,2,0,9,0.59,406.69,64,0.0,1
1341,0.1699,4000,36,3500.0,True,0,3,0,8,0.41,97.83,66,0.0,0
1342,0.1075,13000,36,5938.916667,True,0,0,1,4,0.19,424.07,197,0.0,1
1343,0.143,3000,36,5666.666667,False,1,1,0,11,0.27,102.97,115,0.0,1
1346,0.0825,7000,36,5125.0,False,0,0,0,6,0.12,220.16,246,0.0,0
1347,0.1599,7000,36,8083.333333,True,0,1,0,9,0.17,246.06,2,0.0,0
1348,0.29,7000,36,6666.666667,False,0,2,5,2,0.07,293.34,77,0.0,0
1349,0.35,2200,36,5250.0,False,0,2,0,5,0.14,99.52,69,0.0,0
1350,0.1025,22500,36,8916.666667,True,0,2,0,18,0.26,728.66,588,0.0,0
1351,0.3234,10000,36,4833.333333,False,0,0,0,9,0.23,437.43,36,0.0,0
1352,0.26,5000,36,3333.333333,True,1,0,9,1,0.06,201.45,89,0.0,1
1353,0.155,25000,36,1583.333333,True,0,4,0,9,1.07,872.77,324,601.83,0
1354,0.1699,12000,60,7583.333333,True,1,0,1,10,0.19,298.17,1,0.0,0
1355,0.184,9000,36,7500.0,True,0,0,0,15,0.33,327.18,1,0.0,0
1356,0.22,1000,36,3958.333333,False,0,1,2,9,0.26,38.19,50,0.0,0
1357,0.119,15000,36,2333.333333,False,3,0,0,6,0.31,497.5,228,0.0,1
1358,0.1495,1000,36,3358.333333,True,1,3,3,9,0.17,34.64,11,0.0,1
1359,0.2,3500,36,1175.0,False,0,4,0,7,0.46,130.07,104,0.0,0
1360,0.1799,13000,36,10833.333333,True,1,1,7,10,0.16,469.92,23,0.0,0
1361,0.1449,15000,36,2666.666667,True,0,1,0,6,0.27,516.24,232,0.0,0
1362,0.0845,3500,36,6000.0,True,1,1,0,6,0.21,110.41,88,0.0,0
1364,0.1798,5000,36,2166.666667,False,0,0,0,3,0.22,179.42,214,0.0,0
1365,0.1154,10000,36,6250.0,False,0,0,0,5,0.08,329.95,16,0.0,0
1366,0.125,4000,36,3125.0,True,1,1,0,13,0.32,133.81,150,0.0,0
1367,0.1899,6500,36,3000.0,True,1,1,0,7,0.27,238.23,2,0.0,0
1368,0.3199,2000,36,1920.916667,False,0,2,2,7,0.41,87.1,37,0.0,1
1369,0.2,7000,36,4083.333333,False,1,6,1,9,0.34,260.15,187,0.0,1
1370,0.149,6000,36,4583.333333,False,0,0,0,12,0.37,207.7,91,0.0,0
1371,0.1466,25000,36,9583.333333,True,0,2,0,10,0.15,862.48,242,0.0,0
1372,0.182,2500,36,2250.0,False,0,2,0,12,0.36,90.63,31,0.0,0
1373,0.1,4000,36,6000.0,False,0,6,0,13,0.18,127.8,98,0.0,0
1374,0.183,8000,60,4797.333333,True,0,2,0,13,0.33,204.46,86,0.0,0
1375,0.0912,1500,36,2470.0,False,0,0,0,7,0.13,32.0,98,0.0,0
1376,0.19,1000,36,1416.666667,True,0,1,0,6,0.6,36.66,47,0.0,0
1377,0.31,1000,36,1333.333333,False,0,0,0,10,0.26,43.0,17,0.0,0
1378,0.0655,3000,36,6666.666667,False,0,0,0,9,0.14,92.02,39,0.0,0
1379,0.2,2000,36,750.0,False,0,2,0,2,0.21,74.33,74,0.0,0
1380,0.0734,2500,36,6843.0,False,1,0,0,7,0.03,77.58,104,0.0,0
1382,0.35,1500,36,3229.5,True,0,4,0,5,0.16,67.85,21,0.0,0
1383,0.1449,4500,36,5833.333333,False,0,0,0,2,0.13,154.87,88,0.0,0
1384,0.21,1000,36,2250.0,False,1,4,0,2,0.03,37.68,47,0.0,0
1385,0.1627,20000,36,9333.333333,True,0,14,0,18,0.18,705.81,220,0.0,1
1386,0.2867,5000,60,5000.0,True,0,0,0,6,0.17,157.71,22,0.0,1
1387,0.24,1500,36,1250.0,False,0,4,0,2,0.21,58.85,12,0.0,1
1388,0.08,2500,36,4166.666667,False,0,1,0,4,0.02,78.34,87,200.0,0
1389,0.3149,5836,36,2333.333333,True,1,2,0,6,0.33,252.55,80,0.0,1
1390,0.3177,4000,36,7216.666667,True,0,0,0,8,0.35,173.71,59,0.0,1
1391,0.3127,4000,36,8333.333333,True,0,2,1,5,0.13,172.6,1,0.0,0
1392,0.07,2500,36,5841.666667,True,0,1,0,11,0.14,77.19,98,0.0,0
1393,0.1201,7500,36,7775.0,False,0,1,0,10,0.2,249.14,281,0.0,0
1394,0.135,7000,36,10229.166667,True,0,0,0,19,0.25,237.55,112,0.0,0
1396,0.095,15000,36,11538.0,False,0,0,0,10,0.05,480.49,218,0.0,0
1397,0.103,3500,36,2653.833333,True,0,0,0,4,0.12,113.43,135,0.0,0
1398,0.2155,3000,36,3493.75,False,0,0,0,3,0.05,113.87,146,0.0,0
1399,0.1095,5800,36,3083.333333,False,0,0,0,6,0.22,0.0,193,0.0,0
1400,0.083,7000,36,20416.666667,True,0,0,0,7,0.14,220.32,227,0.0,0
1401,0.2495,1000,36,2875.0,False,6,2,8,1,0.1,39.73,26,0.0,1
1402,0.1485,6000,36,7916.666667,False,0,1,0,6,0.06,207.55,175,0.0,0
1403,0.2141,7500,36,4000.0,True,0,4,7,11,0.23,284.14,210,0.0,1
1404,0.1699,10000,60,3416.666667,False,0,1,0,8,0.25,248.47,190,0.0,0
1405,0.108,4000,36,5000.0,True,1,0,1,5,0.15,130.58,130,0.0,1
1406,0.2699,7500,36,10000.0,False,1,1,0,4,0.05,306.15,156,0.0,0
1407,0.132,1000,36,175.0,False,3,0,1,1,10.01,33.79,7,0.0,0
1408,0.2287,3000,36,5500.0,False,2,0,0,4,0.15,115.93,6,0.0,0
1409,0.3199,7500,36,2916.666667,False,0,2,0,14,0.55,326.62,108,0.0,0
1410,0.1995,3000,36,3333.333333,False,0,1,0,11,0.28,111.41,118,87.94,1
1411,0.14,25000,36,8975.416667,False,3,0,1,3,0.1,854.44,434,0.0,1
1412,0.3,1200,36,3750.0,True,1,4,2,4,0.06,50.94,16,0.0,1
1413,0.2178,25000,36,0.083333,True,1,0,0,5,10.01,951.92,281,0.0,1
1414,0.175,10000,36,4333.333333,False,2,1,0,3,0.1,359.02,171,200.0,0
1415,0.35,3000,36,2516.0,False,0,3,3,2,0.15,135.71,45,0.0,1
1416,0.114,4200,36,15416.666667,True,0,0,0,5,0.08,138.3,184,0.0,0
1417,0.2295,2000,36,5625.083333,False,1,12,0,5,0.16,77.37,69,0.0,1
1418,0.2218,15000,60,8000.0,False,2,0,0,7,0.12,415.82,18,0.0,0
1419,0.24,12000,36,5416.666667,True,0,3,0,7,0.33,470.79,127,0.0,1
1420,0.0899,10000,36,5416.666667,True,0,1,0,14,0.28,317.95,250,0.0,0
1421,0.1095,4000,36,8750.0,True,0,0,0,5,0.1,130.86,74,0.0,0
1422,0.1899,1000,36,5416.666667,True,2,4,3,5,0.08,36.65,41,0.0,0
1423,0.0639,1000,36,6200.0,True,0,0,0,6,0.05,30.6,47,0.0,0
1424,0.2044,14000,36,10700.916667,True,0,3,0,13,0.36,523.43,313,0.0,1
1425,0.0765,5000,36,8500.0,True,0,0,0,9,0.17,155.88,110,0.0,0
1426,0.3177,4000,36,6375.0,True,0,2,0,11,0.31,173.71,51,0.0,0
1427,0.2025,9000,36,1460.583333,False,0,1,0,2,0.43,335.62,108,0.0,0
1428,0.162,5000,36,2500.0,False,0,0,0,5,0.33,176.28,110,0.0,1
1429,0.3177,4000,36,19166.666667,True,0,7,0,11,0.14,173.71,1,0.0,0
1430,0.3435,6000,36,15000.0,False,0,1,0,11,0.2,269.21,153,0.0,0
1432,0.275,4000,36,4416.666667,True,0,0,0,12,0.39,164.38,96,0.0,0
1433,0.149,7500,36,7690.583333,False,0,0,0,12,0.22,259.62,192,0.0,0
1434,0.3099,4000,36,1196.333333,False,0,0,0,6,0.56,171.98,70,0.0,1
1435,0.3177,2500,36,2500.0,False,2,3,0,3,0.06,108.57,34,0.0,1
1436,0.129,10000,36,5583.333333,True,0,3,1,8,0.09,336.46,250,50.0,1
1437,0.2932,4000,36,6666.666667,False,0,0,0,1,0.03,168.32,56,0.0,0
1439,0.1385,4000,36,3750.0,False,0,2,0,8,0.12,95.44,149,0.0,0
1440,0.15,1000,36,250.0,False,4,1,4,2,0.21,34.67,8,0.0,1
1441,0.179,2000,36,4166.666667,False,0,0,4,6,0.12,72.2,70,100.0,0
1442,0.3177,4000,36,3750.0,False,0,0,0,6,0.33,173.71,65,0.0,0
1443,0.2599,10000,36,10000.0,False,0,0,0,10,0.29,402.85,21,0.0,0
1444,0.12,6500,36,6666.666667,True,0,0,0,21,0.33,215.89,179,0.0,1
1445,0.1565,1000,36,4166.666667,False,0,5,0,5,0.13,34.98,70,0.0,0
1446,0.2859,2000,36,4750.0,False,0,0,1,7,0.24,83.37,1,0.0,0
1447,0.111,6000,36,8333.333333,True,1,0,0,24,0.14,196.72,53,0.0,0
1448,0.35,1675,36,5166.666667,False,1,1,0,6,0.16,75.77,36,0.0,1
1450,0.322,5000,36,4000.0,False,0,0,0,13,0.4,218.33,79,0.0,0
1451,0.35,1500,36,2500.0,False,0,1,0,8,0.3,65.74,23,0.0,0
1453,0.3285,8500,36,1500.0,True,0,0,3,2,0.33,374.23,106,50.0,1
1455,0.3177,4000,36,6666.666667,True,0,1,0,16,0.48,173.71,26,0.0,0
1456,0.16,16800,36,5088.75,True,0,1,0,14,0.45,590.64,282,0.0,0
1457,0.287,6300,60,4500.0,True,0,1,0,14,0.31,198.82,105,0.0,0
1458,0.155,6200,36,2400.0,False,0,1,0,6,0.25,216.45,127,0.0,1
1459,0.0695,1000,36,6500.0,True,0,1,0,19,0.03,30.85,44,0.0,0
1460,0.2599,6000,36,5833.333333,True,0,0,0,12,0.31,241.71,8,0.0,0
1461,0.225,5000,36,2082.916667,True,0,3,0,2,0.23,181.13,84,0.0,0
1462,0.15,9750,36,5606.083333,True,1,0,0,25,0.62,337.99,274,0.0,1
1463,0.1902,2500,36,8333.333333,False,0,1,0,4,0.16,91.67,44,0.0,0
1464,0.22,4000,36,3250.0,True,2,9,1,4,0.26,152.76,54,0.0,0
1466,0.1679,3000,36,3333.333333,False,6,1,3,2,0.03,106.64,71,0.0,1
1467,0.2579,10000,60,3333.333333,False,0,0,0,6,0.22,298.16,1,0.0,0
1468,0.3177,4000,36,3333.333333,False,0,3,0,3,0.3,173.71,53,0.0,0
1470,0.1875,4000,36,5416.666667,False,0,0,0,2,0.14,146.12,272,0.0,1
1471,0.35,5000,36,3541.666667,False,0,4,0,13,0.2,226.18,93,0.0,0
1472,0.1525,4000,36,3583.333333,True,0,1,0,9,0.2,139.15,118,0.0,1
1473,0.085,7000,36,3004.166667,True,0,0,0,5,0.08,220.97,223,0.0,0
1474,0.1224,2000,12,8000.0,False,0,0,0,11,0.11,0.0,47,0.0,0
1475,0.29,3500,36,6333.333333,True,0,8,8,8,0.17,146.67,42,0.0,1
1476,0.1199,20886,60,29166.666667,True,0,1,0,10,0.08,464.5,348,0.0,0
1477,0.1254,12000,36,4666.666667,True,0,0,0,9,0.21,401.67,151,0.0,0
1478,0.35,3000,36,2500.0,True,1,7,0,16,0.53,135.71,23,0.0,0
1479,0.28,4800,36,1762.666667,False,1,0,6,5,0.3,179.17,52,165.0,0
1480,0.3199,4000,36,7708.333333,True,0,2,0,10,0.37,174.2,61,0.0,0
1481,0.27,1500,36,666.666667,False,1,2,0,5,0.18,61.24,50,0.0,0
1482,0.14,11000,36,3333.333333,True,0,2,0,6,0.29,375.95,120,0.0,0
1483,0.05,1000,36,3166.666667,False,0,3,2,6,0.2,0.0,1,1000.0,0
1484,0.145,10000,36,10416.666667,True,1,2,0,14,0.2,344.21,227,200.0,0
1485,0.1262,9980,36,7083.333333,True,0,0,0,7,0.09,334.44,106,0.0,0
1486,0.2699,15000,36,13750.0,True,0,3,0,5,0.23,612.3,60,0.0,0
1488,0.1768,7500,36,10000.0,True,1,0,0,27,0.19,269.94,18,0.0,0
1489,0.175,17000,36,7000.0,True,0,5,0,9,0.17,610.34,155,0.0,1
1490,0.0924,16000,36,9641.666667,False,0,1,0,8,0.16,510.58,295,0.0,0
1491,0.3199,7000,36,6416.666667,True,0,1,0,11,0.34,304.84,76,0.0,0
1492,0.1899,13000,36,10833.333333,False,0,1,0,11,0.19,476.46,55,0.0,0
1493,0.2099,12500,36,16666.666667,True,0,4,0,2,0.08,470.87,196,0.0,0
1494,0.092,5000,36,4166.666667,False,0,0,0,12,0.42,159.46,200,213.35,0
1495,0.0805,1000,36,416.666667,False,0,1,0,2,0.21,31.36,35,102.43,0
1496,0.1945,1000,36,3960.333333,True,0,3,1,8,0.17,36.88,13,0.0,0
1497,0.32,2600,36,4083.333333,False,1,6,2,11,0.27,113.24,62,0.0,1
1498,0.134,5000,36,3333.333333,True,0,0,1,13,0.23,169.43,94,0.0,0
1499,0.061,3350,36,3500.0,False,0,1,0,9,0.18,102.07,104,0.0,0
1500,0.247,7500,36,2597.75,False,0,1,2,4,0.54,297.01,135,0.0,1
1501,0.165,25000,36,8333.333333,True,1,12,0,12,0.38,855.77,389,0.0,0
1502,0.0899,3000,36,10833.333333,False,0,2,0,8,0.12,95.39,41,0.0,0
1503,0.35,7000,36,9333.333333,True,1,8,1,14,0.21,316.65,29,0.0,1
1504,0.13,4000,36,9166.666667,True,0,2,0,9,0.07,134.78,50,0.0,0
1507,0.3199,4000,36,3333.333333,False,0,2,0,5,0.18,174.2,58,0.0,1
1508,0.2199,3610,36,5333.333333,True,1,0,6,3,0.09,137.85,56,0.0,1
1509,0.135,7000,36,5166.666667,True,0,0,0,4,0.18,237.55,174,0.0,0
1510,0.3199,4000,36,2553.75,False,0,1,0,5,0.32,174.2,8,0.0,1
1511,0.1795,7000,36,4416.666667,False,0,0,0,11,0.24,252.89,131,0.0,0
1512,0.3199,7500,36,3833.333333,True,0,6,0,17,0.22,326.62,92,0.0,0
1513,0.1414,3000,36,1554.25,False,1,0,0,5,0.27,102.74,46,0.0,0
1514,0.1926,4000,36,4333.333333,True,1,1,7,5,0.2,58.62,54,0.0,0
1515,0.3127,4000,36,10416.666667,True,1,3,1,6,0.06,172.6,104,0.0,0
1516,0.25,2500,36,2750.0,True,2,6,20,13,0.1,99.4,25,0.0,1
1517,0.1899,9500,36,5416.666667,True,0,3,0,11,0.14,348.18,163,0.0,0
1518,0.2918,15000,36,4166.666667,True,0,0,0,19,0.6,630.06,171,0.0,0
1519,0.2368,7500,36,12166.666667,True,0,0,0,13,0.27,282.39,94,0.0,0
1520,0.131,3500,36,6966.666667,True,2,1,0,5,0.06,0.0,147,508.67,0
1521,0.1515,3000,36,2693.0,False,0,2,0,6,0.33,104.22,58,0.0,1
1523,0.197,3500,60,3333.333333,True,0,2,0,11,0.25,92.15,1,0.0,0
1524,0.0958,2000,12,3381.0,False,0,1,0,5,0.18,175.44,39,0.0,1
1525,0.2,1750,36,3640.0,False,0,8,0,14,0.14,65.04,101,0.0,0
1527,0.0839,20000,36,8750.0,False,0,0,0,5,0.1,630.33,146,0.0,0
1528,0.0909,7500,36,2825.0,True,0,1,0,6,0.16,238.81,287,0.0,0
1529,0.155,4300,36,4583.333333,False,0,0,0,9,0.25,146.02,70,0.0,0
1531,0.0925,3000,36,6250.0,True,0,1,0,10,0.1,95.75,155,0.0,0
1532,0.3127,4000,36,10833.333333,False,0,1,1,3,0.02,172.6,3,0.0,0
1533,0.2511,10000,36,2916.666667,False,0,4,0,4,0.43,398.18,198,0.0,0
1534,0.0665,3000,36,3666.666667,True,0,1,0,8,0.12,92.15,105,0.0,0
1535,0.35,5000,36,2398.916667,True,0,15,1,9,0.76,226.18,29,0.0,1
1536,0.2499,7500,36,6547.833333,False,1,1,0,3,0.13,298.16,36,0.0,0
1537,0.28,1300,36,1860.166667,True,1,3,0,4,0.09,0.0,68,0.0,0
1538,0.2019,8500,36,2500.0,False,0,0,0,8,0.46,316.71,126,0.0,0
1539,0.139,4000,36,7083.333333,True,0,2,0,5,0.12,136.52,68,0.0,1
1540,0.29,4669,36,2281.583333,True,0,10,3,1,0.09,195.66,41,200.0,1
1541,0.0799,4000,36,5000.0,True,0,0,0,11,0.11,125.33,84,0.0,0
1542,0.1901,13180,36,5327.5,True,0,0,0,11,0.5,483.19,135,0.0,0
1543,0.1399,15000,36,10000.0,True,1,2,0,13,0.15,512.59,301,0.0,0
1544,0.2151,10000,60,4000.0,False,0,0,0,6,0.21,273.41,2,0.0,0
1545,0.2199,8500,60,4583.333333,False,2,2,0,16,0.18,234.71,96,0.0,0
1547,0.1768,5500,36,4250.0,False,0,0,2,15,0.08,197.96,53,0.0,0
1548,0.2124,25000,60,8625.0,True,0,0,0,13,0.34,679.71,31,0.0,0
1549,0.19,1200,36,2500.0,False,1,1,0,6,0.37,43.99,62,0.0,1
1550,0.3177,4000,36,3800.0,False,0,2,0,5,0.27,173.71,32,0.0,1
1551,0.1799,9000,36,6000.0,True,0,3,1,12,0.12,325.33,22,0.0,0
1552,0.35,2000,36,3750.0,False,1,0,0,10,0.11,90.47,34,0.0,0
1553,0.15,3500,36,6083.333333,True,1,2,1,7,0.14,121.33,131,0.0,0
1554,0.3032,4000,60,9166.666667,True,0,2,0,21,0.26,130.2,33,0.0,0
1555,0.3149,7500,36,960.416667,False,0,2,0,7,0.47,324.54,119,0.0,0
1556,0.23,5000,36,1666.666667,False,0,1,0,2,0.22,193.55,89,50.0,0
1557,0.3199,4000,36,3250.0,True,0,0,0,22,0.97,174.2,49,0.0,0
1558,0.1864,4000,36,2500.0,True,1,2,0,12,0.46,145.9,1,0.0,1
1559,0.1149,3500,36,5833.333333,True,0,0,1,20,0.16,115.4,106,0.0,0
1560,0.1074,12000,36,7000.0,True,0,0,0,6,0.16,391.39,167,0.0,0
1562,0.1576,2000,12,5000.0,False,0,2,0,4,0.11,181.23,26,0.0,0
1564,0.1845,15000,60,3750.0,True,0,1,0,10,0.27,384.58,316,0.0,1
1565,0.3177,4000,36,6250.0,True,0,0,0,13,0.27,173.71,65,0.0,1
1566,0.21,2000,36,2660.0,True,1,0,0,4,0.05,75.35,37,0.0,1
1567,0.1279,2000,12,4166.666667,False,0,0,1,3,0.06,178.44,19,0.0,0
1569,0.1029,7100,36,5000.0,False,0,0,0,13,0.3,230.06,121,0.0,0
1571,0.2099,13000,60,4000.0,False,0,0,0,6,0.14,351.62,56,0.0,1
1572,0.165,10000,36,5416.666667,False,2,0,0,13,0.22,354.04,184,0.0,1
1573,0.31,3500,36,4450.333333,False,0,2,0,9,0.34,0.0,89,0.0,0
1574,0.1045,7499,36,5432.0,False,0,0,0,10,0.31,243.56,164,0.0,0
1575,0.22,3000,36,5416.666667,False,0,1,0,5,0.27,114.57,78,0.0,0
1576,0.2346,9500,36,5416.666667,False,1,0,0,12,0.28,370.02,20,0.0,0
1578,0.2398,15000,60,4499.333333,True,0,0,0,20,0.34,431.35,142,0.0,0
1580,0.2997,5000,60,4166.666667,False,1,2,0,9,0.16,161.67,51,0.0,0
1581,0.29,3500,36,2500.0,False,1,8,1,7,0.26,146.67,47,0.0,1
1582,0.2492,4000,36,9166.666667,True,0,1,1,23,0.36,158.87,9,0.0,0
1583,0.36,1500,36,3895.833333,False,0,1,0,2,0.03,68.71,11,971.17,0
1584,0.163,5000,36,2833.333333,True,0,4,0,6,0.1,176.53,186,0.0,0
1585,0.3177,4000,36,3416.666667,False,0,3,1,3,0.34,173.71,79,0.0,1
1586,0.1486,4500,60,6000.0,False,1,5,0,5,0.04,106.72,35,0.0,0
1587,0.1035,6000,36,4000.0,True,0,0,0,15,0.4,194.59,186,0.0,0
1588,0.2449,3500,36,4433.833333,True,0,0,0,20,0.22,138.22,6,0.0,0
1589,0.2995,3500,36,2979.583333,False,0,1,7,13,0.34,148.48,41,0.0,1
1590,0.3177,4000,36,583.333333,False,1,2,0,3,0.53,173.71,23,0.0,1
1591,0.135,2000,36,2083.333333,False,0,1,0,4,0.17,67.87,26,0.0,0
1592,0.1619,2500,36,3230.916667,False,1,0,0,10,0.3,88.13,43,0.0,0
1593,0.1699,15000,60,8750.0,True,0,0,0,8,0.26,372.71,1,0.0,0
1594,0.23,3500,36,4333.333333,False,1,1,1,3,0.14,135.48,40,0.0,1
1595,0.222,15000,60,2367.75,False,0,0,0,21,1.19,415.99,71,0.0,0
1596,0.3295,2000,36,7175.0,False,0,1,2,3,0.12,0.0,46,0.0,0
1597,0.1449,10000,36,8666.666667,False,0,0,0,6,0.11,344.16,84,0.0,0
1598,0.25,1400,36,8333.333333,False,0,11,0,9,0.09,54.61,46,0.0,0
1599,0.322,5500,36,4583.333333,False,0,0,0,4,0.19,240.16,160,0.0,0
1600,0.1515,6000,36,13333.333333,True,0,1,0,14,0.16,208.43,148,0.0,0
1601,0.3149,6250,36,2791.666667,False,0,2,0,7,0.24,270.44,79,0.0,0
1602,0.0825,10000,36,9333.333333,False,0,0,0,10,0.08,314.52,297,0.0,0
1603,0.2552,3000,36,6666.666667,True,0,0,0,9,0.25,120.11,2,0.0,0
1604,0.1755,6000,36,4000.0,False,0,2,0,10,0.22,215.56,176,0.0,0
1605,0.2775,4500,36,10000.0,True,0,0,0,12,0.33,185.53,66,0.0,0
1607,0.1899,10684,60,3916.666667,False,0,0,0,7,0.21,277.08,215,0.0,0
1608,0.3415,5000,36,5833.333333,False,0,1,0,8,0.31,223.78,222,0.0,1
1609,0.275,1500,36,6000.0,False,0,0,0,11,0.28,61.64,29,0.0,0
1610,0.21,25000,36,13669.416667,True,0,11,1,10,0.23,941.88,489,0.0,1
1611,0.0825,15000,36,6416.666667,True,0,0,0,6,0.15,471.78,400,0.0,1
1612,0.2795,3500,36,4583.333333,True,0,0,0,9,0.1,144.68,107,0.0,0
1613,0.124,15000,36,2750.0,False,0,0,0,9,0.28,501.09,386,0.0,1
1614,0.155,7500,36,3083.333333,False,0,1,0,7,0.27,261.83,226,0.0,1
1615,0.2599,7000,36,2000.0,False,0,1,0,5,0.35,282.0,106,0.0,0
1616,0.1295,6000,36,6333.333333,False,0,0,0,6,0.16,202.02,159,0.0,0
1617,0.3177,4000,36,4050.0,True,1,1,1,8,0.23,173.71,15,0.0,1
1618,0.09,1500,36,4708.0,False,0,0,0,2,0.02,47.7,60,0.0,0
1619,0.08,5000,36,10000.0,True,0,0,0,5,0.02,156.68,81,0.0,0
1620,0.1515,9000,36,2500.0,False,0,0,0,7,0.35,312.65,278,0.0,0
1621,0.2899,10000,60,7916.666667,True,0,1,0,8,0.26,317.36,143,0.0,0
1622,0.35,2000,36,2583.333333,False,0,0,0,4,0.25,90.47,16,0.0,0
1623,0.11,3125,36,5625.0,True,0,3,0,12,0.12,102.31,128,75.0,0
1624,0.1458,1800,36,8166.666667,False,1,0,4,3,0.12,62.03,85,500.0,0
1625,0.27,2500,36,4250.0,False,1,5,0,15,0.5,28.41,108,0.0,0
1626,0.155,5000,36,1333.333333,False,0,0,0,7,0.4,174.55,134,0.0,0
1627,0.139,5000,36,5000.0,True,0,0,0,9,0.21,170.65,65,0.0,0
1628,0.115,10000,36,13916.666667,True,0,4,0,13,0.14,329.76,121,0.0,1
1629,0.2624,11000,60,2000.0,False,0,0,4,5,0.4,330.91,134,0.0,1
1630,0.3199,4500,36,1750.0,False,0,2,0,8,0.41,195.97,49,0.0,1
1631,0.2375,10000,36,5000.0,True,0,1,0,10,0.25,391.02,101,0.0,0
1632,0.149,10000,36,10000.0,True,1,1,0,6,0.16,346.16,255,0.0,0
