,age,annualincome,calldroprate,callfailurerate,monthlybilledamount,complaints,unpaidmonths,timetoexpiration,penaltytoswitch,lastmonthusage,unpaidbalance,outsidecalls,totalcallduration,avgcallduration,churn,customersuspended_Yes,education_High School or below,education_Master or equivalent,education_PhD or equivalent,gender_Male,homeowner_Yes,maritalstatus_Single,occupation_Others,occupation_Technology Related Job,usesinternetservice_Yes,usesvoiceservice_Yes
1650,36,4382,0.07,0.0,60,1,5,70,255,145,74,0.27,296,296,0,1,0,0,0,0,1,0,0,0,0,0
1651,30,156996,0.02,0.02,58,2,6,82,79,290,57,0.09,3155,450,1,1,1,0,0,0,1,0,1,0,0,0
1652,71,220838,0.0,0.0,33,2,0,10,464,372,218,0.93,6854,623,0,1,1,0,0,1,1,0,0,0,0,0
1653,18,76822,0.06,0.0,14,1,1,60,32,187,56,0.57,139,139,0,1,1,0,0,0,1,1,0,0,0,0
1654,27,230503,0.04,0.01,35,0,0,21,79,154,73,0.98,1951,325,0,1,0,0,0,1,0,1,0,1,0,0
1655,52,241131,0.01,0.02,104,3,5,51,24,216,27,0.12,1460,292,0,1,0,0,0,1,1,1,0,1,0,0
1656,58,32474,0.03,0.02,9,0,4,70,141,41,116,0.14,564,564,0,1,0,0,0,0,1,0,1,0,0,0
1657,53,4493,0.03,0.02,94,3,3,21,313,188,71,0.66,3850,550,0,1,0,1,0,0,1,1,0,0,0,0
1658,68,55625,0.02,0.03,93,1,6,8,56,169,142,0.18,3172,1057,0,1,0,1,0,1,1,1,1,0,0,0
1659,21,40931,0.0,0.01,67,0,7,1,320,240,32,0.01,3516,879,0,1,0,0,0,0,1,0,0,0,0,0
1660,68,167929,0.04,0.03,15,3,0,60,2,484,174,0.11,4727,590,1,1,1,0,0,1,0,1,1,0,0,0
1661,24,60355,0.02,0.0,35,2,2,0,406,461,212,0.38,2736,684,0,1,0,1,0,0,1,0,0,0,0,0
1662,76,64522,0.01,0.01,34,2,4,75,219,484,147,0.55,1085,1085,0,1,0,0,1,0,1,1,1,0,0,0
1663,13,160717,0.03,0.02,42,3,0,56,161,142,4,0.68,1076,538,0,1,1,0,0,0,1,1,1,0,0,0
1664,31,151914,0.05,0.02,64,0,5,67,355,484,217,0.57,1988,662,0,1,1,0,0,1,1,1,0,0,0,1
1665,31,157067,0.05,0.01,93,2,5,99,447,228,178,0.03,3067,613,0,1,0,0,1,1,1,0,0,0,0,0
1666,34,207910,0.07,0.02,2,3,3,34,453,240,32,0.9,3751,625,1,1,1,0,0,0,0,0,0,1,0,0
1667,42,170575,0.06,0.0,104,3,3,87,237,292,196,0.33,6090,870,1,1,1,0,0,1,0,1,0,0,0,0
1668,13,243097,0.01,0.02,84,3,3,46,417,159,17,0.83,847,847,0,1,0,0,0,0,1,0,1,0,0,0
1669,35,185721,0.07,0.02,72,3,2,38,410,169,24,0.04,2271,757,1,1,1,0,0,0,1,1,0,0,0,0
1670,60,139415,0.02,0.0,12,3,1,97,333,359,72,0.88,2302,460,1,1,1,0,0,0,1,1,1,0,0,0
1671,54,153686,0.05,0.01,104,2,1,41,286,58,121,0.69,5915,985,0,1,1,0,0,1,1,1,1,0,0,0
1672,78,151697,0.05,0.02,41,2,3,9,445,175,203,0.77,3891,778,1,1,1,0,0,1,1,0,1,0,1,0
1673,78,21095,0.03,0.03,70,3,0,68,445,398,90,0.45,7449,931,1,1,1,0,0,1,1,1,1,0,0,0
1674,25,71651,0.03,0.03,35,0,6,54,239,57,67,0.97,5560,794,0,1,0,0,0,1,1,0,1,0,0,0
1675,68,105841,0.03,0.01,97,2,2,56,388,368,58,0.35,4169,833,0,1,1,0,0,1,1,0,1,0,0,0
1676,19,131333,0.03,0.03,89,3,4,28,477,115,103,0.53,4969,993,1,1,1,0,0,1,1,1,1,0,0,0
1677,48,102255,0.06,0.02,110,3,6,70,312,499,36,0.36,3603,720,1,1,1,0,0,1,1,0,0,0,0,0
1678,22,168739,0.04,0.03,108,0,6,15,102,279,231,0.15,5293,882,0,1,1,0,0,1,1,1,1,0,0,0
1679,40,21811,0.02,0.01,73,1,4,72,254,429,186,0.63,2054,684,0,1,1,0,0,1,1,1,0,1,0,0
1680,36,64404,0.0,0.0,108,3,1,60,414,387,1,0.08,1653,826,1,1,0,0,1,0,0,0,0,1,0,0
1681,18,152500,0.05,0.02,89,3,0,21,339,193,29,0.82,6822,758,0,1,1,0,0,0,1,1,0,0,0,1
1682,29,18783,0.03,0.02,50,1,2,15,426,496,229,0.5,81,81,0,1,0,0,0,1,1,1,0,1,0,0
1683,15,107185,0.07,0.02,71,1,2,2,288,157,3,0.04,4578,572,0,1,1,0,0,0,1,0,0,0,0,0
1684,15,243631,0.04,0.0,52,2,0,59,258,431,75,0.58,2480,620,1,1,0,1,0,0,1,0,0,1,0,0
1685,59,52685,0.06,0.03,21,2,1,64,338,338,5,0.23,2116,1058,0,1,0,0,0,1,1,0,0,0,1,0
1686,46,85489,0.06,0.01,82,2,1,83,373,139,88,0.17,1942,971,0,1,0,0,0,1,1,0,1,0,0,0
1687,69,195158,0.06,0.0,113,0,1,83,162,312,236,0.24,3053,763,1,1,1,0,0,1,0,0,0,0,0,0
1688,40,98494,0.07,0.01,41,3,1,41,499,264,44,0.22,3454,690,0,1,1,0,0,0,1,1,0,0,1,0
1689,69,154454,0.02,0.01,45,0,4,85,237,26,221,0.38,3914,782,1,1,1,0,0,1,1,1,1,0,0,1
1690,40,113552,0.02,0.03,23,3,7,2,104,317,222,0.85,1597,532,1,1,1,0,0,0,1,1,0,1,0,0
1691,18,46968,0.05,0.03,49,3,0,15,210,326,159,0.73,1171,1171,1,1,1,0,0,0,1,0,1,0,0,1
1692,42,140553,0.0,0.0,75,3,4,37,360,227,220,0.02,299,299,1,1,1,0,0,1,1,0,0,1,0,0
1693,39,104321,0.01,0.01,13,0,4,63,227,97,56,0.21,2989,747,1,1,1,0,0,1,0,0,0,0,0,0
1694,52,242023,0.07,0.02,16,3,4,53,487,58,3,0.26,4326,865,1,1,1,0,0,0,1,0,0,1,0,0
1695,22,180763,0.02,0.02,49,1,5,81,198,238,60,0.98,5969,746,0,1,1,0,0,0,1,1,0,1,0,0
1696,35,155552,0.07,0.02,108,3,7,93,74,289,244,0.07,6001,600,1,1,1,0,0,0,1,1,1,0,0,0
1697,53,5385,0.01,0.02,6,3,1,23,276,30,47,0.79,2970,424,1,1,0,0,0,1,1,0,0,0,0,0
1698,13,44634,0.06,0.01,100,2,6,2,201,206,201,0.47,5294,882,0,1,1,0,0,0,1,0,0,0,0,0
1699,67,248227,0.01,0.02,31,3,2,41,61,462,51,0.08,927,927,1,1,1,0,0,1,1,1,0,1,0,0
1700,24,241993,0.07,0.02,8,2,2,73,333,341,95,0.07,2023,674,0,1,1,0,0,1,0,1,0,1,0,0
1701,17,96739,0.07,0.01,37,1,5,62,310,354,87,0.33,5395,899,1,1,0,0,0,1,1,1,0,1,0,0
1702,31,49916,0.03,0.01,80,2,2,80,93,156,107,0.56,4047,809,0,1,1,0,0,1,1,0,0,0,0,0
1703,33,246384,0.0,0.01,109,0,4,26,220,172,106,0.92,3510,877,1,1,1,0,0,0,0,0,1,0,0,1
1704,53,155680,0.03,0.03,59,1,4,39,374,496,189,0.69,1887,471,0,1,0,0,0,1,1,1,1,0,0,0
1705,27,150488,0.04,0.03,64,1,2,51,51,369,183,0.69,1020,510,1,1,1,0,0,0,1,1,1,0,0,0
1706,19,3542,0.07,0.01,85,0,4,9,436,240,102,0.63,1504,501,0,1,1,0,0,0,0,1,0,1,0,0
1707,78,196907,0.06,0.01,71,2,5,20,145,445,212,0.14,5425,775,0,1,1,0,0,1,0,1,0,0,0,0
1708,55,5603,0.05,0.01,95,0,5,36,103,283,223,0.4,11672,778,0,1,0,0,0,1,1,1,0,0,0,0
1709,68,41013,0.06,0.01,6,3,0,48,183,287,202,0.12,6221,777,0,1,1,0,0,0,1,1,0,1,0,0
1710,31,175065,0.06,0.01,61,1,4,83,229,334,74,0.51,4029,1007,0,1,1,0,0,0,0,1,0,1,0,0
1711,53,194617,0.04,0.02,100,1,3,27,114,262,198,0.51,816,272,0,1,0,1,0,0,1,1,0,0,0,0
1712,63,145923,0.0,0.03,6,3,6,28,361,279,196,0.28,3825,765,1,1,0,0,0,1,1,0,1,0,0,0
1713,70,108070,0.06,0.02,58,2,7,62,45,222,249,0.19,2631,877,1,1,0,0,0,0,1,0,1,0,0,1
1714,42,5597,0.05,0.01,50,3,3,93,397,6,243,0.42,6970,774,1,1,1,0,0,0,0,1,0,1,0,0
1715,39,118933,0.05,0.03,100,3,3,23,100,479,245,0.27,3011,752,1,1,0,0,0,0,1,1,0,1,0,1
1716,22,93675,0.02,0.0,114,2,3,60,81,148,74,0.94,2731,455,0,1,1,0,0,1,1,0,0,0,0,0
1717,41,214893,0.02,0.02,101,3,5,95,473,220,229,0.57,3514,878,0,1,1,0,0,0,1,1,0,1,0,0
1718,51,126815,0.07,0.01,70,2,1,7,248,300,229,0.95,1424,1424,0,0,1,0,0,0,1,0,0,0,0,0
1719,20,134590,0.0,0.0,73,0,7,50,167,188,203,0.52,821,410,1,1,1,0,0,1,1,1,0,1,0,0
1720,14,134250,0.07,0.0,78,2,0,34,247,5,62,0.26,2005,501,1,1,0,1,0,1,1,0,0,0,0,0
1721,60,241559,0.05,0.01,50,2,1,80,55,1,236,0.55,1220,406,1,1,1,0,0,1,1,0,0,1,0,0
1722,60,187565,0.02,0.01,26,1,4,30,209,182,49,0.11,1719,343,0,1,0,0,1,0,1,1,1,0,0,0
1723,63,239283,0.02,0.02,50,2,2,72,436,372,182,0.88,1519,759,0,1,0,0,0,1,1,0,0,1,0,0
1724,24,73700,0.03,0.01,108,2,1,74,453,268,58,0.68,3736,622,1,1,0,0,0,0,1,1,1,0,0,0
1725,76,32156,0.0,0.03,64,0,2,15,209,77,72,0.2,3357,839,0,1,0,0,0,0,1,1,1,0,0,0
1726,17,184272,0.06,0.0,109,2,6,84,158,114,62,0.94,3252,650,1,1,0,0,0,0,1,1,1,0,0,0
1727,53,4939,0.02,0.02,110,1,2,22,45,359,59,0.23,1704,340,0,1,0,0,0,0,1,1,0,0,1,0
1728,20,84374,0.07,0.03,69,3,2,2,335,490,36,0.35,6576,730,0,1,0,1,0,1,0,0,0,1,0,0
1729,28,16571,0.01,0.01,6,2,4,5,10,305,236,0.89,2506,626,1,1,0,0,0,0,1,0,0,0,0,0
1730,79,141609,0.0,0.03,72,3,0,57,89,441,206,0.45,4958,708,0,1,1,0,0,1,1,0,0,1,0,0
1731,20,160182,0.06,0.02,41,1,7,64,360,147,116,0.03,4811,801,1,1,0,0,0,0,1,0,1,0,0,0
1732,39,230346,0.02,0.02,109,3,5,73,84,452,51,0.06,1795,598,0,1,1,0,0,0,1,1,1,0,0,0
1733,29,41359,0.05,0.0,13,3,3,29,351,24,242,0.45,2077,692,1,1,0,0,0,1,1,1,0,0,0,0
1734,26,227545,0.05,0.0,13,1,7,4,160,437,158,0.9,3783,945,1,1,1,0,0,1,1,1,1,0,0,0
1735,39,166654,0.07,0.03,15,3,5,50,487,295,182,0.16,3570,595,0,1,1,0,0,1,1,0,1,0,0,0
1736,76,20431,0.0,0.03,85,1,5,54,386,474,177,0.27,5292,661,0,1,1,0,0,0,1,1,1,0,0,1
1737,45,66154,0.0,0.0,66,0,4,96,397,20,227,0.98,4760,680,1,1,0,1,0,0,0,1,0,1,0,0
1738,67,129220,0.07,0.01,21,0,5,60,166,136,228,0.25,4628,925,1,1,0,0,0,1,1,1,1,0,0,0
1739,78,109075,0.01,0.02,37,3,1,92,24,329,53,0.63,2100,1050,1,1,0,0,1,1,1,1,0,0,0,0
1740,27,215892,0.0,0.0,68,2,1,61,205,272,134,0.92,1532,510,1,1,0,0,1,0,1,1,0,0,0,1
1741,22,140652,0.07,0.03,51,3,4,80,464,438,88,0.35,4478,639,0,1,1,0,0,1,1,0,0,1,0,0
1742,17,184272,0.06,0.0,109,2,6,84,158,114,62,0.94,1943,647,1,1,0,0,0,0,1,1,1,0,0,0
1743,50,53431,0.05,0.01,32,1,0,48,300,87,8,0.61,744,372,0,1,0,0,0,0,1,0,1,0,0,0
1744,12,27010,0.01,0.01,114,1,0,2,282,332,172,0.62,2942,980,1,1,0,1,0,1,0,1,0,1,0,0
1745,54,160405,0.05,0.02,109,1,3,65,476,232,110,0.82,2109,703,0,0,0,0,1,1,1,0,1,0,0,1
1746,62,125266,0.06,0.02,98,3,1,33,433,311,68,0.62,5718,1143,1,1,0,1,0,1,0,0,0,1,0,0
1747,47,192657,0.01,0.0,12,3,3,97,469,375,107,0.88,423,423,1,1,0,0,0,0,0,1,1,0,0,0
1748,65,65049,0.04,0.03,77,1,7,46,354,480,225,0.32,5399,899,0,1,0,1,0,0,1,0,1,0,0,0
1749,58,11535,0.03,0.0,56,2,4,65,182,381,2,0.81,5097,1019,0,1,0,0,0,0,0,1,1,0,0,0
1750,15,187571,0.0,0.03,39,3,1,95,457,236,199,0.18,4063,677,0,1,0,0,0,1,0,1,0,0,0,0
1751,31,239594,0.05,0.01,70,2,4,85,162,59,246,0.84,1949,649,1,1,1,0,0,0,1,0,1,0,0,0
1752,65,172776,0.05,0.0,3,3,7,67,157,373,140,0.78,1156,1156,0,1,1,0,0,1,1,0,0,1,0,0
1753,55,148305,0.02,0.01,28,3,5,21,290,396,97,0.27,2849,949,0,1,0,1,0,1,0,0,0,1,0,0
1754,38,152026,0.02,0.02,11,1,0,95,372,249,45,0.86,1141,1141,1,1,1,0,0,0,0,1,0,1,0,0
1755,43,3602,0.07,0.03,95,1,0,96,309,69,175,0.42,3641,910,0,1,0,0,0,0,1,1,0,0,0,0
1756,16,23055,0.06,0.0,38,2,0,98,90,285,182,0.08,7419,674,0,1,1,0,0,0,1,1,1,0,0,0
1757,25,117735,0.02,0.03,60,0,0,73,159,4,105,0.25,3733,746,0,1,0,0,1,1,1,1,0,0,0,0
1758,14,228203,0.0,0.03,73,3,1,75,13,84,91,0.1,4430,632,1,1,0,1,0,1,0,1,0,0,0,0
1759,66,3608,0.05,0.02,107,2,5,61,57,123,74,0.5,897,897,0,1,0,0,0,1,1,1,1,0,0,0
1760,25,175171,0.04,0.01,83,1,5,68,39,322,171,0.83,4744,527,0,1,0,0,0,1,1,0,0,0,0,0
1761,63,87965,0.01,0.0,68,0,3,53,159,413,208,0.42,4333,722,0,1,0,0,1,1,1,0,0,0,0,0
1762,28,180657,0.04,0.03,27,1,5,96,387,250,212,0.66,1470,294,1,1,0,0,0,0,1,0,1,0,0,0
1763,16,138246,0.05,0.02,67,2,4,49,87,380,9,0.15,5509,787,1,1,1,0,0,1,1,1,0,1,1,0
1764,39,121444,0.05,0.0,105,3,3,39,288,25,173,0.79,1160,1160,0,1,1,0,0,0,0,1,0,1,0,0
1765,72,99967,0.0,0.03,86,0,6,33,199,260,183,0.53,4018,669,0,1,0,0,0,0,1,1,1,0,0,0
1766,63,60455,0.02,0.01,44,1,6,20,469,394,160,0.62,4426,737,0,1,1,0,0,0,1,1,0,1,0,0
1767,45,164537,0.02,0.02,1,0,2,72,347,206,69,0.61,3729,621,0,1,0,0,0,1,1,1,1,0,0,0
1768,36,157336,0.03,0.03,53,0,5,98,0,472,197,0.34,5105,1021,1,1,1,0,0,0,0,1,0,0,0,0
1769,26,84714,0.07,0.03,63,2,1,18,256,173,177,0.6,3459,864,1,1,1,0,0,1,1,0,1,0,0,0
1770,66,143516,0.04,0.0,109,0,2,20,25,498,35,0.18,2488,829,0,1,1,0,0,1,1,0,0,1,0,0
1771,40,242963,0.07,0.02,1,3,1,35,370,397,173,0.13,1986,662,0,1,1,0,0,1,1,0,1,0,0,0
1772,40,184278,0.03,0.02,1,0,3,49,406,169,211,0.02,4121,686,1,1,1,0,0,0,0,1,0,0,0,0
1773,61,157859,0.02,0.0,116,0,0,81,346,136,206,0.93,4465,558,1,1,1,0,0,0,1,0,1,0,0,0
1774,14,178286,0.05,0.02,30,0,7,33,453,242,109,0.83,4177,696,0,1,1,0,0,0,1,0,1,0,0,0
1775,12,37861,0.04,0.0,98,1,5,56,384,257,39,0.64,4460,743,1,1,0,0,0,1,1,0,0,0,0,0
1776,39,159490,0.07,0.02,114,3,4,25,65,450,206,0.47,219,219,1,1,1,0,0,0,0,0,0,1,0,0
1777,40,50344,0.07,0.0,26,0,6,8,123,441,66,0.99,1113,1113,0,1,1,0,0,0,1,1,1,0,1,0
1778,50,84345,0.01,0.01,94,1,5,0,140,494,209,0.06,1028,514,1,1,1,0,0,1,1,0,1,0,0,0
1779,18,88118,0.07,0.03,14,2,5,14,365,283,161,0.16,5375,767,0,1,1,0,0,0,0,1,1,0,0,0
1780,12,59675,0.0,0.03,46,2,5,68,64,95,181,0.87,2357,589,1,1,0,0,1,0,1,1,0,0,0,0
1781,66,171472,0.02,0.02,29,1,6,54,447,188,71,0.55,4975,995,0,1,0,0,0,0,1,0,0,1,0,0
1782,12,163586,0.06,0.01,112,2,3,60,469,257,100,0.59,3463,577,0,1,1,0,0,0,1,1,1,0,0,0
1783,45,107156,0.02,0.0,96,3,5,0,93,162,176,0.74,4404,880,0,1,0,0,0,0,1,0,0,1,0,0
1784,51,233967,0.01,0.01,83,2,4,26,102,371,50,0.42,3341,556,0,0,0,1,0,0,1,1,0,0,0,0
1785,55,212834,0.0,0.01,37,0,5,23,223,121,19,0.6,3988,664,0,1,1,0,0,1,1,1,0,0,0,0
1786,76,25883,0.07,0.03,75,0,7,92,251,73,72,0.64,3282,1094,0,1,0,0,0,1,1,0,0,1,0,0
1787,55,162916,0.05,0.03,115,1,4,81,163,279,37,0.33,1185,296,0,1,1,0,0,0,1,0,1,0,0,0
1788,49,239276,0.02,0.02,5,2,1,29,230,95,202,0.9,6030,861,1,1,1,0,0,0,1,1,1,0,0,0
1789,63,176820,0.04,0.0,31,3,4,84,459,22,200,0.5,3398,849,0,1,0,1,0,1,1,1,1,0,0,0
1790,65,85988,0.03,0.01,30,2,7,51,313,140,88,0.65,963,963,0,1,0,1,0,1,1,0,1,0,1,0
1791,12,171925,0.0,0.03,90,0,7,98,384,136,40,0.09,1211,1211,0,1,0,0,0,1,1,0,0,0,0,0
1792,25,114849,0.06,0.0,73,1,6,73,109,225,61,0.11,2988,747,1,1,0,0,0,0,1,0,1,0,0,0
1793,43,219318,0.06,0.01,69,0,1,17,303,101,215,0.79,2937,587,0,1,0,1,0,0,0,0,1,0,0,0
1794,26,185722,0.01,0.0,105,2,6,16,369,392,104,0.94,1451,483,1,1,0,1,0,0,0,0,0,0,0,0
1795,41,157512,0.02,0.0,76,1,0,23,219,176,86,0.7,6031,753,0,1,1,0,0,1,1,0,0,0,0,0
1796,37,56529,0.05,0.02,63,0,3,18,472,342,247,0.37,2551,637,1,1,0,0,0,0,1,1,1,0,0,0
1797,48,195615,0.0,0.01,34,2,3,14,387,92,22,0.96,5577,929,0,1,0,0,1,1,1,1,1,0,0,0
1798,35,13296,0.01,0.02,72,1,6,10,119,346,108,0.77,759,759,1,1,0,1,0,0,1,0,0,1,0,0
1799,78,148311,0.07,0.0,40,1,2,86,37,451,247,0.35,6504,813,1,1,0,0,0,0,1,1,1,0,0,0
1800,50,221350,0.04,0.01,71,3,0,64,317,426,178,0.36,1398,699,1,1,1,0,0,1,0,0,0,0,0,0
1801,47,245385,0.02,0.03,22,0,0,61,488,119,201,0.56,2799,559,0,1,0,0,0,1,0,1,1,0,0,0
1802,70,197670,0.06,0.02,119,1,2,99,349,358,163,0.75,3496,874,0,1,0,1,0,1,1,1,1,0,0,0
1803,67,14605,0.0,0.01,25,2,7,10,118,363,245,0.18,1232,1232,0,1,0,0,0,1,0,1,1,0,0,0
1804,34,169848,0.04,0.01,76,2,4,53,434,151,52,0.99,2792,930,1,1,0,0,0,1,1,0,0,1,0,0
1805,50,177705,0.02,0.0,18,3,1,44,216,87,196,0.66,533,266,1,1,1,0,0,0,1,1,0,0,0,0
1806,37,182107,0.06,0.03,23,0,5,27,98,27,5,0.66,3612,516,1,1,0,1,0,1,1,0,1,0,0,0
1807,44,172359,0.02,0.0,49,0,0,91,162,476,149,0.6,3719,743,0,1,1,0,0,0,1,1,0,0,0,0
1808,21,9457,0.05,0.0,9,2,4,43,273,174,184,0.8,4690,670,1,1,0,0,1,0,1,1,0,0,0,0
1809,17,210739,0.02,0.02,73,3,6,6,72,251,3,0.36,4602,920,0,1,0,0,1,0,1,0,0,1,0,0
1810,61,18788,0.06,0.03,29,3,3,3,214,328,48,0.68,4938,987,0,1,0,0,0,1,1,1,0,1,0,0
1811,63,193497,0.01,0.03,107,0,4,59,288,280,78,0.51,4874,696,0,1,0,1,0,0,1,0,1,0,0,0
1812,12,220075,0.0,0.03,105,2,2,31,260,459,17,0.32,729,364,1,1,0,0,0,1,1,0,0,0,1,0
1813,59,114626,0.06,0.0,4,2,2,72,493,140,66,0.33,2703,540,0,1,1,0,0,1,1,1,1,0,0,0
1814,63,44897,0.06,0.03,48,3,1,35,6,396,70,0.71,3246,541,0,1,0,0,0,1,1,1,0,1,0,0
1815,45,14915,0.01,0.02,12,3,3,46,385,329,228,0.24,3906,558,1,0,1,0,0,0,1,0,0,0,0,1
1816,21,197124,0.0,0.02,7,3,3,56,13,476,57,0.85,1340,670,0,1,1,0,0,1,1,1,1,0,0,0
1817,25,148780,0.07,0.03,19,0,2,25,216,63,163,0.13,4077,453,1,1,1,0,0,1,1,1,0,1,0,0
1818,35,196555,0.0,0.01,19,1,0,96,270,431,193,0.83,2187,546,0,1,0,0,0,1,1,0,1,0,0,0
1819,42,208767,0.02,0.02,47,3,0,69,473,32,33,0.67,2583,645,1,1,0,0,0,0,1,0,0,1,0,0
1820,28,160740,0.03,0.02,4,0,1,93,108,83,182,0.9,2432,810,1,1,1,0,0,0,1,1,0,0,0,0
1821,39,246278,0.02,0.01,88,0,3,41,410,183,8,0.6,2015,671,0,1,0,0,0,0,1,1,1,0,0,0
1822,70,3431,0.04,0.03,51,2,6,58,378,197,105,0.24,929,929,0,1,1,0,0,0,1,0,0,1,0,0
1823,42,208767,0.02,0.02,47,3,0,69,473,32,33,0.67,5618,802,1,1,0,0,0,0,1,0,0,1,0,0
1824,68,212693,0.07,0.01,28,0,2,70,470,83,195,0.91,2937,587,0,1,1,0,0,0,1,0,0,0,0,0
1825,13,38752,0.02,0.0,10,1,4,58,347,99,15,0.78,3764,752,0,1,1,0,0,0,1,1,0,1,0,0
1826,41,235832,0.01,0.0,54,0,6,1,432,380,92,0.9,1190,396,0,1,1,0,0,1,1,1,0,1,0,0
1827,26,160951,0.05,0.03,14,1,6,86,271,337,46,0.62,674,674,1,1,1,0,0,1,1,1,0,1,0,0
1828,69,239922,0.0,0.03,7,2,4,93,129,410,7,0.04,3257,651,0,1,0,0,0,0,1,0,0,1,0,0
1829,61,53648,0.06,0.02,88,2,7,84,169,118,102,0.31,3310,662,0,1,1,0,0,0,0,0,0,1,0,0
1830,55,118152,0.03,0.01,101,0,2,71,195,180,16,0.53,4553,569,0,1,1,0,0,0,1,0,0,1,0,0
1831,51,105729,0.07,0.03,63,1,5,6,330,325,61,0.96,2958,591,0,1,1,0,0,1,1,1,1,0,0,0
1832,42,234658,0.06,0.03,97,2,3,88,439,346,129,0.09,3343,557,0,1,1,0,0,1,1,1,0,1,0,0
1833,76,230674,0.05,0.0,46,0,6,81,51,304,63,0.26,3612,516,0,1,1,0,0,0,1,1,0,0,0,0
1834,19,205375,0.07,0.01,33,1,2,80,318,253,177,0.17,10112,777,1,1,1,0,0,1,1,0,0,0,0,0
1835,37,199230,0.02,0.02,116,3,4,3,159,456,122,0.24,5612,935,0,1,0,1,0,0,1,1,0,0,0,0
1836,19,66359,0.05,0.03,64,0,4,24,312,219,193,0.63,6838,976,1,1,1,0,0,0,1,0,0,1,0,0
1837,61,236178,0.02,0.01,94,2,5,59,59,340,213,0.13,2101,525,1,1,1,0,0,0,1,0,0,0,0,1
1838,76,151908,0.07,0.03,52,3,0,2,108,429,68,0.49,3185,796,0,1,0,0,0,0,1,1,1,0,0,0
1839,61,126515,0.0,0.0,75,2,2,24,17,222,214,0.15,2202,1101,1,1,1,0,0,0,1,1,0,0,0,0
1840,44,81640,0.01,0.03,28,2,2,64,491,80,195,0.95,160,80,0,1,0,0,0,1,1,1,1,0,0,0
1841,47,167213,0.03,0.03,98,2,7,79,235,231,248,0.03,4329,865,0,1,0,0,0,1,1,0,1,0,0,0
1842,51,130446,0.0,0.0,36,2,5,13,302,106,195,0.57,2599,649,0,1,1,0,0,1,1,0,0,0,0,0
1843,55,108493,0.04,0.02,112,3,6,25,328,452,60,0.55,6188,687,1,1,0,0,0,0,0,1,0,1,0,0
1844,27,67161,0.05,0.03,111,1,1,36,206,237,19,0.69,7232,904,1,1,1,0,0,0,1,1,1,0,0,0
1845,72,96433,0.02,0.01,30,3,0,14,332,221,173,0.45,851,851,0,1,0,0,0,0,0,1,0,1,0,0
1846,59,187793,0.05,0.01,74,3,1,18,113,100,112,0.07,2437,812,0,1,0,0,0,1,1,0,0,0,0,0
1847,23,16693,0.07,0.0,64,3,4,85,63,457,32,0.44,2520,840,1,1,0,0,0,1,1,1,1,0,0,0
1848,18,70120,0.06,0.02,46,3,6,31,83,176,16,0.67,854,427,0,1,0,1,0,1,0,0,1,0,0,0
1849,45,120148,0.03,0.01,90,1,1,46,242,340,164,0.43,4018,1004,0,1,1,0,0,0,1,1,1,0,1,0
1850,45,102449,0.0,0.0,83,0,5,68,233,89,203,0.85,6446,805,0,1,0,1,0,1,1,0,0,1,0,0
1851,18,157207,0.06,0.01,102,2,0,52,200,266,2,0.71,1504,501,1,1,0,1,0,0,1,1,0,0,0,1
1852,20,56716,0.07,0.0,111,0,0,73,187,156,184,0.89,4481,896,0,1,1,0,0,1,0,0,0,0,0,0
1853,47,30637,0.07,0.03,100,2,4,21,48,306,70,0.05,1640,546,0,1,1,0,0,0,1,1,0,1,0,0
1854,78,33266,0.02,0.03,65,1,4,30,499,172,224,0.94,2340,780,1,1,1,0,0,1,1,1,1,0,0,0
1855,62,125266,0.06,0.02,98,3,1,33,433,311,68,0.62,657,657,1,1,0,1,0,1,0,0,0,1,0,0
1856,17,105208,0.02,0.03,33,0,6,0,442,384,133,0.27,4603,657,0,1,1,0,0,1,1,0,1,0,0,0
1857,78,178909,0.05,0.0,103,3,6,37,363,339,66,0.66,850,850,0,1,1,0,0,1,0,0,1,0,0,1
1858,35,18677,0.04,0.02,28,1,1,30,115,8,132,0.19,4619,923,0,1,1,0,0,1,1,0,1,0,0,0
1859,57,216309,0.01,0.02,110,2,3,59,241,448,45,0.2,4980,996,0,1,1,0,0,1,1,0,0,1,0,1
1860,39,198427,0.0,0.0,35,3,3,13,306,216,215,0.28,687,343,1,1,0,0,0,1,1,1,0,1,0,0
1861,76,57357,0.02,0.0,13,2,2,50,297,139,170,0.85,2113,704,0,1,1,0,0,0,1,1,1,0,0,0
1862,21,80612,0.05,0.0,86,0,1,96,64,33,214,0.31,3489,581,1,1,1,0,0,0,0,0,0,0,0,0
1863,42,154344,0.01,0.01,44,1,2,13,138,205,55,0.89,1084,1084,0,1,0,0,0,1,1,1,0,0,0,0
1864,32,209067,0.02,0.03,42,0,7,52,205,110,47,0.48,5255,875,1,1,0,0,0,1,0,1,0,1,0,0
1865,53,166661,0.06,0.03,60,0,6,93,193,72,162,0.14,5048,841,0,1,1,0,0,1,1,1,0,0,0,0
1866,33,88440,0.05,0.02,59,1,0,57,85,80,23,0.28,2819,1409,0,1,1,0,0,1,0,1,0,0,0,1
1867,59,226877,0.06,0.0,49,0,4,2,313,181,175,0.55,1335,1335,0,1,0,0,1,1,1,0,1,0,0,1
1868,44,179132,0.05,0.01,51,2,1,37,479,424,61,0.44,952,952,0,1,0,0,0,1,1,0,1,0,0,0
